enrollee_id,gender,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,city,city_development_index,relevent_experience,training_hours,target,kfold
29515.0,1.0,0.0,4.0,0.0,21.0,4.0,4.0,0.0,30,0.897,0,27,0.0,1
30935.0,1.0,1.0,2.0,0.0,5.0,2.0,0.0,1.0,64,0.624,1,42,0.0,0
16792.0,1.0,0.0,3.0,0.0,5.0,4.0,0.0,1.0,13,0.926,1,41,0.0,3
22112.0,1.0,0.0,2.0,0.0,13.0,5.0,1.0,1.0,48,0.91,1,8,0.0,2
30413.0,1.0,1.0,2.0,0.0,2.0,4.0,0.0,0.0,48,0.91,0,58,0.0,3
26098.0,1.0,0.0,2.0,0.0,10.0,2.0,5.0,5.0,5,0.92,1,10,0.0,0
32760.0,1.0,2.0,1.0,2.0,4.0,4.0,1.0,0.0,13,0.926,0,59,0.0,0
23144.0,1.0,0.0,2.0,3.0,6.0,1.0,0.0,5.0,56,0.7759999999999999,1,14,0.0,2
26460.0,1.0,0.0,2.0,0.0,17.0,0.0,0.0,5.0,48,0.91,1,20,0.0,3
12733.0,1.0,0.0,1.0,1.0,21.0,1.0,0.0,3.0,13,0.926,1,145,0.0,2
2426.0,2.0,0.0,2.0,2.0,11.0,2.0,1.0,5.0,112,0.923,1,7,0.0,4
16007.0,1.0,0.0,3.0,0.0,16.0,6.0,0.0,2.0,5,0.92,1,57,0.0,1
24311.0,1.0,0.0,2.0,0.0,21.0,3.0,1.0,1.0,65,0.899,0,57,1.0,2
23901.0,1.0,0.0,2.0,0.0,3.0,3.0,0.0,0.0,5,0.92,0,32,0.0,4
3024.0,1.0,0.0,2.0,0.0,21.0,0.0,4.0,1.0,121,0.949,1,246,0.0,3
29256.0,1.0,1.0,3.0,0.0,7.0,0.0,2.0,2.0,64,0.624,1,119,0.0,4
8892.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,97,0.647,0,33,0.0,0
19853.0,1.0,0.0,1.0,0.0,5.0,3.0,0.0,0.0,13,0.926,1,102,0.0,0
10863.0,1.0,0.0,3.0,0.0,15.0,2.0,0.0,0.0,99,0.884,1,12,0.0,3
13703.0,1.0,0.0,2.0,0.0,14.0,0.0,0.0,4.0,6,0.924,1,166,0.0,4
22236.0,1.0,2.0,2.0,0.0,21.0,3.0,1.0,1.0,2,0.887,1,94,1.0,1
24299.0,1.0,0.0,2.0,0.0,3.0,5.0,0.0,1.0,64,0.624,1,52,0.0,3
21325.0,1.0,0.0,3.0,0.0,19.0,6.0,0.0,4.0,30,0.897,1,88,1.0,4
13777.0,1.0,0.0,2.0,0.0,12.0,5.0,0.0,1.0,48,0.91,1,22,0.0,0
18289.0,1.0,1.0,3.0,0.0,15.0,3.0,0.0,1.0,75,0.794,0,33,0.0,2
31346.0,2.0,0.0,4.0,3.0,21.0,3.0,5.0,4.0,5,0.92,0,214,1.0,3
19038.0,1.0,0.0,3.0,0.0,18.0,2.0,0.0,1.0,48,0.91,1,312,0.0,4
6702.0,2.0,1.0,2.0,5.0,1.0,2.0,0.0,1.0,77,0.7759999999999999,0,34,0.0,4
10438.0,1.0,0.0,2.0,0.0,21.0,4.0,1.0,1.0,5,0.92,0,72,1.0,2
6351.0,1.0,0.0,4.0,0.0,11.0,4.0,0.0,1.0,5,0.92,1,23,0.0,3
18877.0,1.0,0.0,2.0,0.0,19.0,4.0,1.0,5.0,13,0.926,1,16,0.0,3
6561.0,1.0,0.0,3.0,0.0,18.0,2.0,2.0,1.0,91,0.913,1,43,0.0,1
28880.0,1.0,1.0,2.0,0.0,1.0,4.0,0.0,1.0,64,0.624,1,42,0.0,4
28227.0,1.0,0.0,1.0,1.0,6.0,5.0,1.0,0.0,78,0.8270000000000001,0,21,1.0,4
566.0,1.0,0.0,2.0,0.0,21.0,0.0,1.0,5.0,5,0.92,1,27,0.0,3
24385.0,1.0,0.0,2.0,5.0,13.0,2.0,0.0,1.0,24,0.527,1,146,1.0,3
27482.0,2.0,0.0,2.0,0.0,9.0,4.0,0.0,2.0,5,0.92,1,36,1.0,3
12895.0,1.0,2.0,1.0,1.0,15.0,5.0,0.0,3.0,13,0.926,1,72,0.0,2
15012.0,1.0,1.0,2.0,0.0,9.0,1.0,3.0,1.0,38,0.84,1,34,0.0,2
18762.0,1.0,0.0,2.0,0.0,6.0,3.0,0.0,3.0,5,0.92,1,6,1.0,0
12201.0,1.0,0.0,3.0,0.0,14.0,0.0,0.0,5.0,116,0.698,1,26,0.0,1
30338.0,1.0,0.0,2.0,0.0,21.0,3.0,0.0,2.0,13,0.926,1,12,0.0,1
12319.0,1.0,1.0,2.0,3.0,2.0,6.0,0.0,1.0,5,0.92,0,49,1.0,2
14868.0,1.0,1.0,3.0,0.0,8.0,4.0,0.0,2.0,30,0.897,1,260,0.0,4
20341.0,1.0,0.0,3.0,0.0,3.0,4.0,0.0,1.0,5,0.92,1,47,0.0,2
28207.0,1.0,0.0,2.0,0.0,21.0,3.0,0.0,5.0,5,0.92,1,32,0.0,4
31745.0,1.0,0.0,2.0,0.0,20.0,2.0,0.0,2.0,51,0.903,1,36,0.0,4
7152.0,1.0,1.0,1.0,0.0,3.0,3.0,2.0,0.0,23,0.745,0,18,0.0,4
4858.0,1.0,2.0,3.0,5.0,2.0,0.0,5.0,1.0,73,0.4479999999999999,0,23,1.0,3
346.0,1.0,0.0,1.0,2.0,21.0,6.0,0.0,5.0,85,0.8959999999999999,1,37,0.0,1
27649.0,1.0,0.0,2.0,0.0,21.0,4.0,0.0,3.0,13,0.926,1,4,0.0,2
11213.0,1.0,0.0,2.0,0.0,16.0,4.0,4.0,1.0,5,0.92,1,278,0.0,0
10176.0,1.0,0.0,3.0,0.0,21.0,5.0,1.0,1.0,5,0.92,1,18,0.0,2
9036.0,1.0,1.0,4.0,0.0,4.0,1.0,5.0,2.0,64,0.624,1,17,0.0,2
30876.0,1.0,1.0,2.0,0.0,4.0,1.0,0.0,1.0,11,0.55,1,7,1.0,2
17637.0,1.0,1.0,2.0,0.0,3.0,3.0,0.0,1.0,50,0.767,1,59,1.0,4
4380.0,1.0,0.0,2.0,0.0,5.0,4.0,0.0,1.0,83,0.762,1,18,0.0,2
15762.0,1.0,0.0,3.0,0.0,21.0,2.0,0.0,1.0,13,0.926,0,50,0.0,3
11012.0,1.0,0.0,1.0,0.0,21.0,2.0,1.0,0.0,101,0.754,1,112,0.0,3
7429.0,1.0,0.0,3.0,0.0,21.0,3.0,0.0,3.0,5,0.92,1,86,0.0,0
11887.0,1.0,0.0,3.0,0.0,10.0,2.0,0.0,1.0,13,0.926,1,42,0.0,2
32261.0,1.0,2.0,2.0,0.0,12.0,5.0,1.0,2.0,102,0.579,1,48,1.0,1
20272.0,2.0,0.0,2.0,0.0,15.0,5.0,1.0,1.0,5,0.92,1,226,0.0,1
6369.0,1.0,0.0,2.0,0.0,16.0,0.0,1.0,5.0,5,0.92,0,54,1.0,2
15495.0,1.0,0.0,3.0,0.0,10.0,3.0,0.0,1.0,13,0.926,1,62,0.0,2
10897.0,1.0,0.0,2.0,0.0,21.0,3.0,0.0,4.0,5,0.92,1,104,1.0,1
2685.0,1.0,0.0,3.0,0.0,21.0,2.0,0.0,3.0,13,0.926,1,56,0.0,3
21560.0,1.0,0.0,1.0,0.0,21.0,5.0,0.0,2.0,13,0.926,1,37,0.0,3
10620.0,2.0,0.0,2.0,3.0,4.0,5.0,1.0,1.0,103,0.939,1,100,0.0,3
3676.0,1.0,0.0,2.0,0.0,15.0,7.0,5.0,5.0,5,0.92,0,4,1.0,2
21889.0,1.0,0.0,3.0,0.0,15.0,6.0,0.0,5.0,13,0.926,1,25,0.0,0
8476.0,1.0,0.0,2.0,0.0,1.0,5.0,0.0,1.0,3,0.5579999999999999,1,33,0.0,0
33013.0,1.0,1.0,1.0,0.0,6.0,1.0,2.0,1.0,4,0.804,0,43,0.0,3
1791.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,1.0,5,0.92,1,78,0.0,3
27054.0,1.0,0.0,2.0,0.0,10.0,5.0,1.0,2.0,5,0.92,1,9,0.0,4
17399.0,1.0,0.0,2.0,0.0,21.0,0.0,0.0,5.0,13,0.926,1,300,0.0,0
4583.0,1.0,0.0,2.0,0.0,13.0,2.0,0.0,4.0,85,0.8959999999999999,1,7,0.0,3
16837.0,1.0,0.0,2.0,0.0,15.0,4.0,2.0,1.0,49,0.92,0,162,1.0,1
2838.0,1.0,0.0,3.0,0.0,21.0,0.0,0.0,1.0,103,0.939,1,73,0.0,1
10221.0,2.0,0.0,2.0,0.0,9.0,4.0,0.0,4.0,5,0.92,0,34,0.0,2
23276.0,1.0,1.0,1.0,0.0,9.0,2.0,2.0,0.0,78,0.8270000000000001,0,152,0.0,2
14283.0,1.0,0.0,2.0,0.0,16.0,5.0,0.0,1.0,83,0.762,1,16,0.0,3
4684.0,1.0,1.0,2.0,0.0,2.0,4.0,0.0,0.0,65,0.899,0,28,0.0,3
6022.0,1.0,0.0,2.0,0.0,21.0,1.0,0.0,5.0,48,0.91,1,60,0.0,3
7594.0,1.0,2.0,2.0,0.0,15.0,5.0,1.0,1.0,99,0.884,0,13,1.0,2
3251.0,1.0,1.0,2.0,0.0,3.0,5.0,0.0,0.0,21,0.738,1,40,0.0,0
32164.0,1.0,0.0,3.0,0.0,3.0,2.0,1.0,1.0,64,0.624,1,36,0.0,3
8597.0,1.0,0.0,2.0,0.0,5.0,5.0,0.0,0.0,5,0.92,1,153,1.0,2
26444.0,1.0,1.0,3.0,0.0,3.0,1.0,4.0,5.0,41,0.6890000000000001,1,56,1.0,0
21157.0,1.0,0.0,1.0,0.0,8.0,7.0,4.0,1.0,122,0.915,0,42,0.0,4
23044.0,2.0,1.0,3.0,0.0,8.0,2.0,4.0,1.0,30,0.897,0,35,0.0,1
30592.0,1.0,0.0,3.0,0.0,19.0,5.0,0.0,1.0,7,0.794,1,79,0.0,2
10765.0,1.0,0.0,3.0,3.0,5.0,3.0,5.0,4.0,5,0.92,0,18,0.0,4
22743.0,1.0,2.0,3.0,0.0,0.0,4.0,1.0,2.0,9,0.518,1,14,1.0,1
33352.0,2.0,0.0,4.0,0.0,21.0,2.0,0.0,1.0,48,0.91,1,91,0.0,1
1120.0,1.0,0.0,2.0,0.0,10.0,5.0,1.0,1.0,91,0.913,1,65,0.0,3
12066.0,1.0,0.0,1.0,0.0,4.0,2.0,0.0,2.0,24,0.527,1,38,0.0,0
2856.0,1.0,0.0,2.0,0.0,21.0,5.0,0.0,4.0,120,0.925,1,108,0.0,2
8097.0,1.0,0.0,1.0,0.0,12.0,6.0,0.0,5.0,82,0.89,1,188,0.0,2
21837.0,1.0,0.0,2.0,0.0,9.0,1.0,1.0,5.0,64,0.624,1,39,1.0,0
24034.0,1.0,0.0,3.0,0.0,7.0,4.0,0.0,0.0,64,0.624,1,216,1.0,4
26671.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,5,0.92,1,32,0.0,2
30471.0,1.0,1.0,2.0,0.0,2.0,7.0,0.0,1.0,48,0.91,1,170,0.0,1
31731.0,1.0,1.0,1.0,0.0,7.0,4.0,2.0,1.0,2,0.887,0,12,0.0,3
1881.0,1.0,0.0,3.0,0.0,3.0,0.0,2.0,3.0,64,0.624,0,44,0.0,3
30555.0,1.0,2.0,2.0,0.0,4.0,3.0,0.0,1.0,41,0.6890000000000001,1,18,1.0,1
21651.0,1.0,2.0,2.0,0.0,11.0,5.0,0.0,1.0,57,0.764,1,24,1.0,1
27473.0,1.0,0.0,2.0,0.0,21.0,3.0,0.0,5.0,5,0.92,1,9,1.0,0
25189.0,2.0,0.0,2.0,0.0,19.0,1.0,0.0,4.0,13,0.926,1,70,0.0,2
9008.0,2.0,0.0,2.0,0.0,3.0,3.0,0.0,1.0,49,0.92,0,77,1.0,1
23806.0,1.0,1.0,2.0,0.0,11.0,2.0,0.0,1.0,13,0.926,1,35,0.0,2
6508.0,1.0,0.0,2.0,0.0,19.0,4.0,0.0,5.0,14,0.789,1,18,1.0,4
27224.0,0.0,0.0,3.0,0.0,21.0,3.0,0.0,2.0,55,0.878,1,9,0.0,0
17799.0,1.0,0.0,3.0,0.0,9.0,4.0,0.0,1.0,5,0.92,1,64,0.0,3
20406.0,1.0,2.0,1.0,0.0,1.0,5.0,0.0,0.0,64,0.624,0,232,0.0,4
22136.0,1.0,0.0,2.0,0.0,6.0,3.0,3.0,0.0,99,0.884,0,26,1.0,2
9289.0,1.0,0.0,3.0,0.0,8.0,1.0,0.0,0.0,64,0.624,1,60,1.0,1
13385.0,1.0,0.0,2.0,0.0,15.0,1.0,0.0,2.0,48,0.91,1,94,0.0,0
19329.0,1.0,1.0,2.0,0.0,15.0,2.0,1.0,5.0,13,0.926,0,90,0.0,2
20095.0,1.0,1.0,3.0,0.0,18.0,5.0,0.0,5.0,116,0.698,1,48,1.0,0
6002.0,1.0,1.0,2.0,0.0,14.0,5.0,4.0,2.0,4,0.804,1,46,0.0,1
14578.0,1.0,2.0,2.0,0.0,9.0,1.0,0.0,1.0,93,0.6659999999999999,1,19,1.0,4
14487.0,1.0,1.0,2.0,5.0,5.0,2.0,0.0,1.0,64,0.624,1,20,0.0,0
32067.0,1.0,2.0,2.0,0.0,10.0,2.0,5.0,1.0,64,0.624,0,107,1.0,3
18009.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,1.0,5,0.92,0,43,0.0,2
28047.0,2.0,0.0,2.0,0.0,5.0,2.0,1.0,1.0,41,0.6890000000000001,1,11,0.0,3
8115.0,1.0,1.0,2.0,0.0,2.0,5.0,0.0,1.0,64,0.624,0,7,0.0,1
1582.0,1.0,0.0,4.0,0.0,21.0,1.0,2.0,5.0,5,0.92,1,41,0.0,3
24488.0,1.0,0.0,2.0,0.0,21.0,5.0,0.0,2.0,2,0.887,1,98,0.0,4
10939.0,2.0,1.0,3.0,0.0,12.0,2.0,0.0,1.0,48,0.91,1,44,1.0,1
32209.0,1.0,0.0,4.0,0.0,5.0,3.0,4.0,1.0,48,0.91,0,128,0.0,4
8716.0,1.0,0.0,3.0,0.0,12.0,4.0,0.0,1.0,5,0.92,1,77,0.0,4
21566.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,11,0.55,1,25,0.0,3
16934.0,2.0,0.0,2.0,0.0,21.0,5.0,0.0,1.0,5,0.92,0,102,0.0,2
4212.0,1.0,0.0,2.0,0.0,8.0,5.0,0.0,5.0,49,0.92,1,94,0.0,1
15743.0,1.0,0.0,3.0,0.0,21.0,5.0,0.0,2.0,99,0.884,1,48,0.0,4
22979.0,1.0,0.0,2.0,0.0,19.0,4.0,0.0,0.0,31,0.836,1,13,1.0,3
25834.0,1.0,0.0,0.0,3.0,1.0,6.0,0.0,0.0,5,0.92,0,192,0.0,0
9015.0,1.0,1.0,2.0,0.0,4.0,3.0,1.0,1.0,5,0.92,0,34,1.0,0
16044.0,1.0,0.0,3.0,3.0,21.0,1.0,0.0,5.0,13,0.926,0,47,0.0,2
14203.0,1.0,1.0,1.0,0.0,15.0,4.0,0.0,0.0,13,0.926,0,21,0.0,2
302.0,1.0,0.0,2.0,0.0,14.0,2.0,0.0,1.0,5,0.92,1,11,0.0,4
23398.0,1.0,0.0,3.0,0.0,15.0,5.0,1.0,1.0,74,0.893,1,45,0.0,2
16217.0,1.0,0.0,3.0,3.0,21.0,5.0,0.0,1.0,5,0.92,1,17,0.0,0
30484.0,1.0,0.0,3.0,0.0,21.0,5.0,0.0,5.0,13,0.926,1,31,0.0,1
13844.0,1.0,1.0,2.0,0.0,15.0,4.0,0.0,5.0,13,0.926,0,156,0.0,0
5231.0,1.0,1.0,3.0,0.0,13.0,6.0,1.0,1.0,65,0.899,1,20,0.0,0
8354.0,1.0,0.0,2.0,0.0,6.0,1.0,2.0,1.0,64,0.624,1,26,1.0,4
1867.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,64,0.624,1,50,1.0,3
5508.0,1.0,0.0,2.0,0.0,6.0,4.0,0.0,0.0,106,0.579,1,29,0.0,3
13146.0,1.0,0.0,3.0,0.0,5.0,6.0,4.0,1.0,89,0.866,0,103,1.0,2
25587.0,1.0,0.0,2.0,0.0,21.0,1.0,0.0,4.0,5,0.92,1,27,0.0,3
30995.0,1.0,0.0,2.0,0.0,13.0,6.0,0.0,1.0,106,0.579,1,20,0.0,4
1068.0,1.0,0.0,2.0,0.0,7.0,2.0,0.0,1.0,5,0.92,1,4,0.0,1
23666.0,1.0,0.0,3.0,0.0,16.0,2.0,2.0,1.0,10,0.701,1,150,0.0,3
31977.0,1.0,0.0,1.0,1.0,7.0,3.0,0.0,0.0,48,0.91,0,104,0.0,2
8244.0,1.0,2.0,2.0,4.0,6.0,5.0,0.0,0.0,65,0.899,0,17,0.0,0
8877.0,1.0,0.0,2.0,2.0,6.0,5.0,0.0,5.0,71,0.698,1,146,0.0,0
19041.0,1.0,0.0,2.0,0.0,21.0,1.0,0.0,1.0,5,0.92,1,22,0.0,1
1726.0,1.0,0.0,2.0,3.0,2.0,3.0,2.0,1.0,5,0.92,0,101,1.0,2
25149.0,1.0,0.0,2.0,3.0,7.0,5.0,0.0,5.0,48,0.91,1,146,0.0,4
16438.0,1.0,0.0,4.0,0.0,12.0,3.0,0.0,2.0,30,0.897,0,53,0.0,1
8025.0,1.0,0.0,3.0,0.0,12.0,3.0,0.0,1.0,82,0.89,1,46,0.0,0
12172.0,1.0,0.0,1.0,0.0,6.0,5.0,0.0,1.0,48,0.91,1,86,0.0,3
7715.0,1.0,1.0,2.0,0.0,5.0,1.0,0.0,2.0,102,0.579,1,83,1.0,3
365.0,2.0,0.0,3.0,0.0,10.0,5.0,0.0,1.0,5,0.92,1,16,0.0,3
18062.0,1.0,0.0,3.0,0.0,21.0,2.0,0.0,5.0,13,0.926,1,91,0.0,0
23266.0,1.0,0.0,2.0,0.0,21.0,4.0,1.0,2.0,2,0.887,1,121,1.0,0
20508.0,1.0,1.0,2.0,0.0,11.0,3.0,1.0,0.0,29,0.698,0,107,0.0,0
9290.0,1.0,0.0,2.0,0.0,15.0,3.0,0.0,5.0,50,0.767,1,23,0.0,2
25369.0,1.0,0.0,1.0,2.0,21.0,5.0,0.0,5.0,50,0.767,1,102,0.0,2
20227.0,1.0,0.0,2.0,0.0,5.0,2.0,0.0,1.0,5,0.92,1,80,0.0,4
32011.0,1.0,0.0,2.0,0.0,13.0,4.0,0.0,2.0,5,0.92,1,84,0.0,0
27993.0,1.0,0.0,2.0,0.0,8.0,4.0,0.0,4.0,5,0.92,1,113,1.0,2
5195.0,1.0,0.0,3.0,0.0,21.0,2.0,0.0,2.0,91,0.913,1,74,0.0,2
30164.0,1.0,0.0,2.0,0.0,16.0,7.0,4.0,5.0,49,0.92,1,77,0.0,3
11648.0,1.0,1.0,2.0,0.0,13.0,2.0,0.0,1.0,74,0.893,0,28,0.0,3
27795.0,1.0,0.0,0.0,0.0,6.0,2.0,1.0,0.0,5,0.92,0,336,0.0,1
9409.0,0.0,0.0,2.0,0.0,4.0,5.0,0.0,3.0,113,0.698,1,50,0.0,2
23069.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,5,0.92,1,62,1.0,0
6188.0,1.0,0.0,2.0,0.0,12.0,6.0,0.0,1.0,5,0.92,1,72,0.0,2
13351.0,1.0,1.0,2.0,0.0,11.0,0.0,2.0,1.0,64,0.624,1,226,0.0,0
18447.0,1.0,0.0,3.0,0.0,13.0,1.0,1.0,2.0,65,0.899,1,28,0.0,1
24867.0,1.0,2.0,2.0,0.0,3.0,3.0,0.0,1.0,64,0.624,0,56,1.0,2
12899.0,1.0,0.0,2.0,0.0,18.0,4.0,0.0,1.0,48,0.91,1,15,0.0,3
6801.0,1.0,0.0,2.0,0.0,4.0,5.0,0.0,1.0,64,0.624,1,23,1.0,3
4657.0,1.0,2.0,3.0,2.0,21.0,3.0,0.0,0.0,13,0.926,1,52,0.0,1
22550.0,1.0,0.0,3.0,0.0,5.0,3.0,0.0,3.0,64,0.624,1,44,1.0,2
6267.0,1.0,0.0,1.0,1.0,15.0,5.0,0.0,4.0,118,0.865,1,63,0.0,4
4268.0,1.0,0.0,2.0,5.0,5.0,3.0,0.0,1.0,5,0.92,1,65,0.0,4
9961.0,1.0,0.0,2.0,5.0,21.0,5.0,0.0,5.0,5,0.92,1,13,0.0,2
15313.0,2.0,0.0,3.0,0.0,20.0,2.0,0.0,5.0,122,0.915,1,19,0.0,4
32743.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,15,0.743,0,54,0.0,2
1802.0,1.0,0.0,2.0,0.0,16.0,6.0,5.0,2.0,5,0.92,1,48,0.0,2
20592.0,1.0,0.0,3.0,0.0,21.0,3.0,0.0,5.0,30,0.897,1,29,0.0,0
23725.0,1.0,1.0,2.0,0.0,4.0,5.0,0.0,0.0,64,0.624,0,15,0.0,4
32928.0,2.0,0.0,2.0,0.0,9.0,1.0,0.0,1.0,48,0.91,0,28,1.0,4
3840.0,0.0,1.0,2.0,0.0,4.0,4.0,2.0,2.0,48,0.91,0,62,1.0,2
29367.0,2.0,0.0,2.0,1.0,4.0,1.0,1.0,4.0,33,0.698,1,4,0.0,1
4951.0,1.0,0.0,2.0,0.0,15.0,0.0,0.0,1.0,2,0.887,1,11,0.0,1
11348.0,1.0,1.0,2.0,0.0,5.0,4.0,0.0,0.0,48,0.91,0,88,1.0,4
6570.0,1.0,0.0,1.0,0.0,4.0,7.0,0.0,1.0,13,0.926,1,43,0.0,3
31698.0,1.0,0.0,3.0,0.0,21.0,4.0,0.0,5.0,49,0.92,1,51,1.0,4
23673.0,1.0,1.0,2.0,0.0,7.0,4.0,2.0,1.0,5,0.92,0,6,1.0,3
24112.0,1.0,0.0,2.0,0.0,21.0,5.0,0.0,5.0,64,0.624,1,104,0.0,3
25618.0,1.0,0.0,3.0,0.0,3.0,7.0,0.0,1.0,6,0.924,1,102,0.0,4
10216.0,1.0,0.0,2.0,0.0,8.0,3.0,0.0,5.0,85,0.8959999999999999,1,50,0.0,0
375.0,1.0,0.0,3.0,0.0,11.0,2.0,0.0,2.0,63,0.7959999999999999,1,26,0.0,3
2357.0,1.0,0.0,2.0,0.0,3.0,1.0,0.0,1.0,5,0.92,1,64,0.0,1
7246.0,1.0,0.0,3.0,5.0,18.0,3.0,2.0,1.0,5,0.92,1,136,0.0,2
30089.0,1.0,0.0,2.0,0.0,21.0,2.0,0.0,2.0,22,0.479,0,26,1.0,3
32684.0,1.0,0.0,2.0,3.0,11.0,4.0,0.0,1.0,117,0.691,1,20,1.0,1
11317.0,1.0,0.0,3.0,0.0,21.0,5.0,1.0,1.0,26,0.8270000000000001,1,9,0.0,4
518.0,1.0,0.0,2.0,0.0,11.0,1.0,0.0,1.0,48,0.91,1,56,0.0,3
10179.0,1.0,0.0,2.0,0.0,21.0,6.0,1.0,5.0,5,0.92,1,14,0.0,4
6696.0,1.0,1.0,3.0,0.0,15.0,0.0,0.0,2.0,114,0.925,0,83,0.0,4
2474.0,1.0,0.0,2.0,0.0,21.0,4.0,0.0,2.0,65,0.899,1,81,0.0,3
262.0,1.0,1.0,1.0,0.0,8.0,4.0,0.0,0.0,64,0.624,0,328,0.0,2
6846.0,1.0,0.0,3.0,0.0,14.0,3.0,0.0,2.0,116,0.698,1,10,1.0,1
9516.0,1.0,0.0,2.0,0.0,4.0,3.0,2.0,2.0,5,0.92,1,44,0.0,4
7323.0,1.0,0.0,2.0,0.0,6.0,0.0,2.0,1.0,17,0.722,1,50,1.0,0
30832.0,0.0,1.0,2.0,0.0,1.0,3.0,0.0,1.0,41,0.6890000000000001,0,116,1.0,1
23131.0,1.0,1.0,2.0,0.0,10.0,4.0,2.0,4.0,55,0.878,1,53,1.0,0
21751.0,1.0,0.0,3.0,0.0,8.0,4.0,0.0,2.0,2,0.887,0,88,1.0,4
24722.0,1.0,0.0,2.0,0.0,8.0,3.0,0.0,1.0,5,0.92,1,16,0.0,0
11224.0,1.0,0.0,2.0,0.0,3.0,3.0,2.0,0.0,66,0.698,0,3,0.0,3
7723.0,2.0,0.0,3.0,0.0,16.0,1.0,1.0,1.0,116,0.698,1,22,0.0,0
33069.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,116,0.698,0,13,0.0,3
16746.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,5,0.92,0,111,0.0,3
25448.0,1.0,1.0,2.0,0.0,7.0,2.0,1.0,5.0,36,0.727,1,24,0.0,0
22548.0,1.0,0.0,2.0,5.0,16.0,2.0,3.0,0.0,51,0.903,1,174,1.0,4
18328.0,1.0,0.0,2.0,0.0,5.0,3.0,0.0,1.0,61,0.682,1,37,1.0,4
10782.0,0.0,0.0,2.0,0.0,10.0,3.0,0.0,1.0,6,0.924,1,80,0.0,2
18861.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,66,0.698,0,17,0.0,1
12358.0,1.0,0.0,2.0,0.0,15.0,6.0,0.0,2.0,37,0.74,1,77,1.0,4
24491.0,1.0,0.0,2.0,0.0,12.0,5.0,0.0,1.0,35,0.763,1,288,0.0,0
6160.0,1.0,1.0,2.0,0.0,2.0,4.0,0.0,0.0,94,0.802,0,43,0.0,0
23522.0,1.0,0.0,3.0,0.0,8.0,4.0,2.0,4.0,5,0.92,1,130,0.0,2
1415.0,1.0,0.0,4.0,0.0,21.0,0.0,2.0,2.0,48,0.91,1,26,0.0,0
29436.0,1.0,0.0,2.0,0.0,5.0,5.0,0.0,4.0,114,0.925,1,224,0.0,4
15274.0,1.0,1.0,1.0,0.0,3.0,4.0,0.0,0.0,86,0.74,0,160,0.0,2
16469.0,1.0,0.0,2.0,0.0,21.0,2.0,0.0,2.0,13,0.926,0,7,0.0,4
19470.0,1.0,0.0,3.0,0.0,21.0,2.0,0.0,3.0,13,0.926,1,39,0.0,3
13394.0,2.0,0.0,2.0,0.0,9.0,5.0,0.0,1.0,30,0.897,1,79,0.0,1
7310.0,1.0,1.0,1.0,0.0,4.0,1.0,0.0,3.0,53,0.921,0,21,1.0,2
22921.0,1.0,0.0,3.0,0.0,19.0,1.0,0.0,5.0,6,0.924,1,232,0.0,1
8700.0,1.0,0.0,2.0,0.0,21.0,4.0,0.0,5.0,39,0.555,1,7,1.0,1
23980.0,1.0,0.0,2.0,0.0,1.0,2.0,3.0,1.0,104,0.698,0,63,1.0,0
679.0,1.0,0.0,2.0,0.0,4.0,2.0,4.0,1.0,5,0.92,1,24,0.0,0
1325.0,1.0,0.0,2.0,0.0,6.0,0.0,1.0,1.0,83,0.762,1,22,0.0,4
5153.0,1.0,0.0,3.0,0.0,5.0,5.0,0.0,1.0,5,0.92,1,76,1.0,0
29990.0,1.0,0.0,2.0,0.0,21.0,1.0,1.0,2.0,6,0.924,1,74,0.0,4
32738.0,1.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,64,0.624,0,114,0.0,3
12169.0,1.0,0.0,3.0,0.0,21.0,2.0,0.0,5.0,49,0.92,1,150,0.0,2
12198.0,1.0,0.0,2.0,0.0,3.0,6.0,1.0,1.0,24,0.527,0,30,0.0,3
8860.0,1.0,2.0,2.0,0.0,9.0,2.0,0.0,1.0,83,0.762,1,3,0.0,3
11001.0,1.0,0.0,2.0,0.0,2.0,7.0,0.0,1.0,5,0.92,0,53,0.0,1
24302.0,1.0,0.0,3.0,0.0,18.0,1.0,1.0,2.0,91,0.913,1,11,0.0,1
15552.0,1.0,1.0,2.0,0.0,2.0,7.0,0.0,2.0,15,0.743,1,8,0.0,1
15191.0,1.0,0.0,2.0,0.0,6.0,5.0,3.0,1.0,5,0.92,1,4,0.0,1
14742.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,64,0.624,1,152,0.0,1
